date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
17/07/2018 05:30,2.99,6.66,0,0,40.96,100,19800,Weekday,Tuesday,Light_Load
17/07/2018 05:45,2.92,6.55,0,0,40.72,100,20700,Weekday,Tuesday,Light_Load
17/07/2018 06:00,2.92,6.66,0,0,40.15,100,21600,Weekday,Tuesday,Light_Load
17/07/2018 06:15,2.95,6.62,0,0,40.7,100,22500,Weekday,Tuesday,Light_Load
17/07/2018 06:30,2.92,6.52,0,0,40.87,100,23400,Weekday,Tuesday,Light_Load
17/07/2018 06:45,2.88,6.41,0,0,40.98,100,24300,Weekday,Tuesday,Light_Load
17/07/2018 07:00,2.88,6.52,0,0,40.41,100,25200,Weekday,Tuesday,Light_Load
17/07/2018 07:15,2.99,6.08,0,0,44.13,100,26100,Weekday,Tuesday,Light_Load
17/07/2018 07:30,3.17,6.01,0,0,46.65,100,27000,Weekday,Tuesday,Light_Load
17/07/2018 07:45,3.24,5.4,0,0,51.45,100,27900,Weekday,Tuesday,Light_Load
17/07/2018 08:00,3.49,5.58,0,0,53.03,100,28800,Weekday,Tuesday,Light_Load
17/07/2018 08:15,32.83,37.33,0,0.02,66.04,100,29700,Weekday,Tuesday,Light_Load
17/07/2018 08:30,47.38,54.36,0,0.02,65.71,100,30600,Weekday,Tuesday,Light_Load
17/07/2018 08:45,67.75,69.05,0,0.03,70.04,100,31500,Weekday,Tuesday,Light_Load
17/07/2018 09:00,67.86,59.08,0,0.03,75.42,100,32400,Weekday,Tuesday,Light_Load
17/07/2018 09:15,58.64,44.46,0,0.03,79.69,100,33300,Weekday,Tuesday,Medium_Load
17/07/2018 09:30,82.3,67.86,0,0.04,77.15,100,34200,Weekday,Tuesday,Medium_Load
17/07/2018 09:45,60.91,44.93,0,0.03,80.47,100,35100,Weekday,Tuesday,Medium_Load
17/07/2018 10:00,66.56,51.19,0,0.03,79.27,100,36000,Weekday,Tuesday,Medium_Load
17/07/2018 10:15,50,35.78,0,0.02,81.32,100,36900,Weekday,Tuesday,Maximum_Load
17/07/2018 10:30,52.2,38.77,0,0.02,80.28,100,37800,Weekday,Tuesday,Maximum_Load
17/07/2018 10:45,49.79,35.28,0,0.02,81.59,100,38700,Weekday,Tuesday,Maximum_Load
17/07/2018 11:00,47.38,33.48,0,0.02,81.67,100,39600,Weekday,Tuesday,Maximum_Load
17/07/2018 11:15,54,50,0,0.02,73.38,100,40500,Weekday,Tuesday,Maximum_Load
17/07/2018 11:30,66.42,63.25,0,0.03,72.42,100,41400,Weekday,Tuesday,Maximum_Load
17/07/2018 11:45,54.72,55.58,0,0.03,70.16,100,42300,Weekday,Tuesday,Maximum_Load
17/07/2018 12:00,69.73,67.82,0,0.03,71.69,100,43200,Weekday,Tuesday,Maximum_Load
17/07/2018 12:15,8.39,5.98,5.47,0,81.43,83.77,44100,Weekday,Tuesday,Medium_Load
17/07/2018 12:30,4.86,0,7.92,0,100,52.3,45000,Weekday,Tuesday,Medium_Load
17/07/2018 12:45,4.46,0,6.34,0,100,57.54,45900,Weekday,Tuesday,Medium_Load
17/07/2018 13:00,4.25,0,6.48,0,100,54.84,46800,Weekday,Tuesday,Medium_Load
17/07/2018 13:15,26.46,14.4,3.74,0.01,87.84,99.02,47700,Weekday,Tuesday,Maximum_Load
17/07/2018 13:30,59.62,37.73,0,0.03,84.5,100,48600,Weekday,Tuesday,Maximum_Load
17/07/2018 13:45,80.82,37.33,0,0.04,90.78,100,49500,Weekday,Tuesday,Maximum_Load
17/07/2018 14:00,96.62,42.41,0,0.04,91.57,100,50400,Weekday,Tuesday,Maximum_Load
17/07/2018 14:15,79.74,27.65,0,0.04,94.48,100,51300,Weekday,Tuesday,Maximum_Load
17/07/2018 14:30,104.94,35.32,0,0.05,94.78,100,52200,Weekday,Tuesday,Maximum_Load
17/07/2018 14:45,94.54,28.12,0,0.04,95.85,100,53100,Weekday,Tuesday,Maximum_Load
17/07/2018 15:00,71.35,20.92,0,0.03,95.96,100,54000,Weekday,Tuesday,Maximum_Load
17/07/2018 15:15,71.6,18.94,0,0.03,96.67,100,54900,Weekday,Tuesday,Maximum_Load
17/07/2018 15:30,72.97,20.09,0,0.03,96.41,100,55800,Weekday,Tuesday,Maximum_Load
17/07/2018 15:45,104.58,33.12,0,0.05,95.33,100,56700,Weekday,Tuesday,Maximum_Load
17/07/2018 16:00,78.55,23.44,0,0.04,95.82,100,57600,Weekday,Tuesday,Maximum_Load
17/07/2018 16:15,108.4,35.75,0,0.05,94.97,100,58500,Weekday,Tuesday,Maximum_Load
17/07/2018 16:30,100.55,33.59,0,0.05,94.85,100,59400,Weekday,Tuesday,Maximum_Load
17/07/2018 16:45,88.45,29.77,0,0.04,94.78,100,60300,Weekday,Tuesday,Maximum_Load
17/07/2018 17:00,104.26,33.55,0,0.05,95.19,100,61200,Weekday,Tuesday,Maximum_Load
17/07/2018 17:15,76.61,24.62,0,0.04,95.2,100,62100,Weekday,Tuesday,Medium_Load
17/07/2018 17:30,60.05,12.85,1.08,0.03,97.79,99.98,63000,Weekday,Tuesday,Medium_Load
17/07/2018 17:45,32.44,0,6.8,0.01,100,97.87,63900,Weekday,Tuesday,Medium_Load
17/07/2018 18:00,32.29,0,6.05,0.01,100,98.29,64800,Weekday,Tuesday,Medium_Load
17/07/2018 18:15,45.79,21.74,1.26,0.02,90.34,99.96,65700,Weekday,Tuesday,Medium_Load
17/07/2018 18:30,91.04,44.21,0,0.04,89.95,100,66600,Weekday,Tuesday,Medium_Load
17/07/2018 18:45,87.05,32.51,0,0.04,93.68,100,67500,Weekday,Tuesday,Medium_Load
17/07/2018 19:00,60.48,23.76,0,0.03,93.08,100,68400,Weekday,Tuesday,Medium_Load
17/07/2018 19:15,46.8,13.93,0,0.02,95.84,100,69300,Weekday,Tuesday,Medium_Load
17/07/2018 19:30,55.48,17.21,0,0.03,95.51,100,70200,Weekday,Tuesday,Medium_Load
17/07/2018 19:45,44.89,11.23,0,0.02,97.01,100,71100,Weekday,Tuesday,Medium_Load
17/07/2018 20:00,57.17,20.63,0,0.03,94.06,100,72000,Weekday,Tuesday,Medium_Load
17/07/2018 20:15,37.48,5,0,0.02,99.12,100,72900,Weekday,Tuesday,Medium_Load
17/07/2018 20:30,55.76,18.79,0.04,0.03,94.76,100,73800,Weekday,Tuesday,Medium_Load
17/07/2018 20:45,36.47,6.26,2.88,0.02,98.56,99.69,74700,Weekday,Tuesday,Medium_Load
17/07/2018 21:00,9.86,0,20.56,0,100,43.24,75600,Weekday,Tuesday,Medium_Load
17/07/2018 21:15,6.62,0,19.3,0,100,32.44,76500,Weekday,Tuesday,Medium_Load
17/07/2018 21:30,3.78,0,16.63,0,100,22.16,77400,Weekday,Tuesday,Medium_Load
17/07/2018 21:45,3.85,0,16.27,0,100,23.03,78300,Weekday,Tuesday,Medium_Load
17/07/2018 22:00,3.85,0,16.16,0,100,23.18,79200,Weekday,Tuesday,Medium_Load
17/07/2018 22:15,3.74,0,13.46,0,100,26.77,80100,Weekday,Tuesday,Medium_Load
17/07/2018 22:30,3.67,0,3.78,0,100,69.66,81000,Weekday,Tuesday,Medium_Load
17/07/2018 22:45,3.53,0,3.92,0,100,66.92,81900,Weekday,Tuesday,Medium_Load
17/07/2018 23:00,2.81,0,4.82,0,100,50.36,82800,Weekday,Tuesday,Medium_Load
17/07/2018 23:15,2.74,0,5.58,0,100,44.08,83700,Weekday,Tuesday,Light_Load
17/07/2018 23:30,2.7,0,5.65,0,100,43.12,84600,Weekday,Tuesday,Light_Load
17/07/2018 23:45,2.66,0,5.69,0,100,42.35,85500,Weekday,Tuesday,Light_Load
17/07/2018 00:00,2.66,0,5.58,0,100,43.03,0,Weekday,Tuesday,Light_Load
18/07/2018 00:15,2.7,0,5.54,0,100,43.81,900,Weekday,Wednesday,Light_Load
18/07/2018 00:30,2.74,0,5.4,0,100,45.25,1800,Weekday,Wednesday,Light_Load
18/07/2018 00:45,2.74,0,5.36,0,100,45.52,2700,Weekday,Wednesday,Light_Load
18/07/2018 01:00,2.7,0,5.4,0,100,44.72,3600,Weekday,Wednesday,Light_Load
18/07/2018 01:15,2.7,0,5.36,0,100,44.99,4500,Weekday,Wednesday,Light_Load
18/07/2018 01:30,2.7,0,5.29,0,100,45.46,5400,Weekday,Wednesday,Light_Load
18/07/2018 01:45,2.77,0,5.33,0,100,46.11,6300,Weekday,Wednesday,Light_Load
18/07/2018 02:00,3.24,0,5,0,100,54.38,7200,Weekday,Wednesday,Light_Load
18/07/2018 02:15,3.42,0,5.11,0,100,55.62,8100,Weekday,Wednesday,Light_Load
18/07/2018 02:30,2.92,0,5.08,0,100,49.83,9000,Weekday,Wednesday,Light_Load
18/07/2018 02:45,2.88,0,5.18,0,100,48.59,9900,Weekday,Wednesday,Light_Load
18/07/2018 03:00,2.88,0,5.18,0,100,48.59,10800,Weekday,Wednesday,Light_Load
18/07/2018 03:15,2.92,0,5.11,0,100,49.61,11700,Weekday,Wednesday,Light_Load
18/07/2018 03:30,2.81,3.1,1.48,0,67.16,88.48,12600,Weekday,Wednesday,Light_Load
18/07/2018 03:45,2.88,4.39,0,0,54.85,100,13500,Weekday,Wednesday,Light_Load
18/07/2018 04:00,3.02,4.32,0,0,57.3,100,14400,Weekday,Wednesday,Light_Load
18/07/2018 04:15,3.35,4.03,0,0,63.92,100,15300,Weekday,Wednesday,Light_Load
18/07/2018 04:30,2.84,4.32,0,0,54.93,100,16200,Weekday,Wednesday,Light_Load
18/07/2018 04:45,2.81,4.39,0,0,53.91,100,17100,Weekday,Wednesday,Light_Load
18/07/2018 05:00,2.77,4.43,0,0,53.02,100,18000,Weekday,Wednesday,Light_Load
18/07/2018 05:15,2.81,4.46,0,0,53.31,100,18900,Weekday,Wednesday,Light_Load
18/07/2018 05:30,2.77,4.57,0,0,51.83,100,19800,Weekday,Wednesday,Light_Load
18/07/2018 05:45,2.74,4.39,0,0,52.95,100,20700,Weekday,Wednesday,Light_Load
18/07/2018 06:00,2.7,4.36,0,0,52.65,100,21600,Weekday,Wednesday,Light_Load
18/07/2018 06:15,2.74,4.28,0,0,53.92,100,22500,Weekday,Wednesday,Light_Load
18/07/2018 06:30,2.74,4.18,0,0,54.82,100,23400,Weekday,Wednesday,Light_Load
18/07/2018 06:45,2.77,4,0,0,56.93,100,24300,Weekday,Wednesday,Light_Load
18/07/2018 07:00,2.66,3.78,0,0,57.55,100,25200,Weekday,Wednesday,Light_Load
18/07/2018 07:15,2.66,3.82,0,0,57.14,100,26100,Weekday,Wednesday,Light_Load
18/07/2018 07:30,2.99,3.6,0,0,63.89,100,27000,Weekday,Wednesday,Light_Load
18/07/2018 07:45,3.31,3.42,0,0,69.55,100,27900,Weekday,Wednesday,Light_Load
18/07/2018 08:00,3.82,2.99,0,0,78.75,100,28800,Weekday,Wednesday,Light_Load
18/07/2018 08:15,29.74,24.8,0,0.01,76.8,100,29700,Weekday,Wednesday,Light_Load
18/07/2018 08:30,43.31,43.42,0,0.02,70.62,100,30600,Weekday,Wednesday,Light_Load
18/07/2018 08:45,49.68,48.2,0,0.02,71.77,100,31500,Weekday,Wednesday,Light_Load
18/07/2018 09:00,47.52,33.95,0,0.02,81.37,100,32400,Weekday,Wednesday,Light_Load
18/07/2018 09:15,55.94,39.1,0,0.03,81.96,100,33300,Weekday,Wednesday,Medium_Load
18/07/2018 09:30,50.11,33.48,0,0.02,83.15,100,34200,Weekday,Wednesday,Medium_Load
18/07/2018 09:45,45.61,28.26,0,0.02,85.01,100,35100,Weekday,Wednesday,Medium_Load
18/07/2018 10:00,50.83,32.51,0,0.02,84.24,100,36000,Weekday,Wednesday,Medium_Load
18/07/2018 10:15,44.75,27.14,0,0.02,85.5,100,36900,Weekday,Wednesday,Maximum_Load
18/07/2018 10:30,50.94,33.26,0,0.02,83.73,100,37800,Weekday,Wednesday,Maximum_Load
18/07/2018 10:45,64.15,41.08,0,0.03,84.21,100,38700,Weekday,Wednesday,Maximum_Load
18/07/2018 11:00,76.1,56.56,0,0.03,80.26,100,39600,Weekday,Wednesday,Maximum_Load
18/07/2018 11:15,51.34,45.79,0,0.02,74.63,100,40500,Weekday,Wednesday,Maximum_Load
18/07/2018 11:30,51.37,51.62,0,0.02,70.54,100,41400,Weekday,Wednesday,Maximum_Load
18/07/2018 11:45,55.04,52.85,0,0.03,72.13,100,42300,Weekday,Wednesday,Maximum_Load
18/07/2018 12:00,47.59,45.61,0,0.02,72.2,100,43200,Weekday,Wednesday,Maximum_Load
18/07/2018 12:15,29.45,13.39,0,0.01,91.03,100,44100,Weekday,Wednesday,Medium_Load
18/07/2018 12:30,30.92,5.58,0,0.01,98.41,100,45000,Weekday,Wednesday,Medium_Load
18/07/2018 12:45,29.16,5.98,0,0.01,97.96,100,45900,Weekday,Wednesday,Medium_Load
18/07/2018 13:00,29.45,6.59,0,0.01,97.59,100,46800,Weekday,Wednesday,Medium_Load
18/07/2018 13:15,44.89,28.3,0,0.02,84.59,100,47700,Weekday,Wednesday,Maximum_Load
18/07/2018 13:30,73.87,59.8,0,0.03,77.72,100,48600,Weekday,Wednesday,Maximum_Load
18/07/2018 13:45,59.8,43.85,0,0.03,80.64,100,49500,Weekday,Wednesday,Maximum_Load
18/07/2018 14:00,66.96,50.18,0,0.03,80.02,100,50400,Weekday,Wednesday,Maximum_Load
18/07/2018 14:15,62.57,39.92,0,0.03,84.3,100,51300,Weekday,Wednesday,Maximum_Load
18/07/2018 14:30,54.07,24.12,0,0.02,91.33,100,52200,Weekday,Wednesday,Maximum_Load
18/07/2018 14:45,60.48,29.81,0,0.03,89.7,100,53100,Weekday,Wednesday,Maximum_Load
18/07/2018 15:00,56.99,27.9,0,0.03,89.81,100,54000,Weekday,Wednesday,Maximum_Load
18/07/2018 15:15,48.38,19.55,0,0.02,92.72,100,54900,Weekday,Wednesday,Maximum_Load
18/07/2018 15:30,52.49,25.2,0,0.02,90.15,100,55800,Weekday,Wednesday,Maximum_Load
18/07/2018 15:45,59.18,30.96,0,0.03,88.61,100,56700,Weekday,Wednesday,Maximum_Load
18/07/2018 16:00,60.59,29.88,0,0.03,89.69,100,57600,Weekday,Wednesday,Maximum_Load
18/07/2018 16:15,61.96,31.5,0,0.03,89.14,100,58500,Weekday,Wednesday,Maximum_Load
18/07/2018 16:30,61.45,34.78,0,0.03,87.03,100,59400,Weekday,Wednesday,Maximum_Load
18/07/2018 16:45,61.99,30.53,0,0.03,89.71,100,60300,Weekday,Wednesday,Maximum_Load
18/07/2018 17:00,53.17,21.53,0,0.02,92.69,100,61200,Weekday,Wednesday,Maximum_Load
18/07/2018 17:15,50.51,16.24,0,0.02,95.2,100,62100,Weekday,Wednesday,Medium_Load
18/07/2018 17:30,60.3,22.14,0,0.03,93.87,100,63000,Weekday,Wednesday,Medium_Load
18/07/2018 17:45,60.34,21.96,0,0.03,93.97,100,63900,Weekday,Wednesday,Medium_Load
18/07/2018 18:00,53.32,17.35,0.22,0.02,95.09,100,64800,Weekday,Wednesday,Medium_Load
18/07/2018 18:15,5.83,0,11.66,0,100,44.72,65700,Weekday,Wednesday,Medium_Load
18/07/2018 18:30,3.78,0,8.35,0,100,41.24,66600,Weekday,Wednesday,Medium_Load
18/07/2018 18:45,3.42,0,16.52,0,100,20.27,67500,Weekday,Wednesday,Medium_Load
18/07/2018 19:00,3.38,0,25.52,0,100,13.13,68400,Weekday,Wednesday,Medium_Load
18/07/2018 19:15,3.42,0,25.99,0,100,13.05,69300,Weekday,Wednesday,Medium_Load
18/07/2018 19:30,3.42,0,25.96,0,100,13.06,70200,Weekday,Wednesday,Medium_Load
18/07/2018 19:45,3.42,0,25.88,0,100,13.1,71100,Weekday,Wednesday,Medium_Load
18/07/2018 20:00,3.28,0,24.7,0,100,13.16,72000,Weekday,Wednesday,Medium_Load
18/07/2018 20:15,2.81,0,17.5,0,100,15.85,72900,Weekday,Wednesday,Medium_Load
18/07/2018 20:30,2.77,0,17.5,0,100,15.63,73800,Weekday,Wednesday,Medium_Load
18/07/2018 20:45,2.77,0,17.39,0,100,15.73,74700,Weekday,Wednesday,Medium_Load
18/07/2018 21:00,2.84,0,17.35,0,100,16.15,75600,Weekday,Wednesday,Medium_Load
18/07/2018 21:15,2.92,0,17.1,0,100,16.83,76500,Weekday,Wednesday,Medium_Load
18/07/2018 21:30,2.88,0,16.99,0,100,16.71,77400,Weekday,Wednesday,Medium_Load
18/07/2018 21:45,2.95,0,16.88,0,100,17.22,78300,Weekday,Wednesday,Medium_Load
18/07/2018 22:00,3.28,0,19.76,0,100,16.38,79200,Weekday,Wednesday,Medium_Load
18/07/2018 22:15,3.28,0,16.38,0,100,19.63,80100,Weekday,Wednesday,Medium_Load
18/07/2018 22:30,2.81,0,4.79,0,100,50.6,81000,Weekday,Wednesday,Medium_Load
18/07/2018 22:45,2.84,0,4.75,0,100,51.32,81900,Weekday,Wednesday,Medium_Load
18/07/2018 23:00,2.81,0,4.72,0,100,51.15,82800,Weekday,Wednesday,Medium_Load
18/07/2018 23:15,2.81,0,4.86,0,100,50.05,83700,Weekday,Wednesday,Light_Load
18/07/2018 23:30,2.7,0,5.08,0,100,46.93,84600,Weekday,Wednesday,Light_Load
18/07/2018 23:45,2.77,0,5.04,0,100,48.17,85500,Weekday,Wednesday,Light_Load
18/07/2018 00:00,3.38,0,5.22,0,100,54.35,0,Weekday,Wednesday,Light_Load
19/07/2018 00:15,2.99,0,4.82,0,100,52.71,900,Weekday,Thursday,Light_Load
19/07/2018 00:30,2.84,0,4.9,0,100,50.15,1800,Weekday,Thursday,Light_Load
19/07/2018 00:45,2.77,0,4.9,0,100,49.21,2700,Weekday,Thursday,Light_Load
19/07/2018 01:00,2.81,0,4.86,0,100,50.05,3600,Weekday,Thursday,Light_Load
19/07/2018 01:15,2.81,0,4.79,0,100,50.6,4500,Weekday,Thursday,Light_Load
19/07/2018 01:30,3.1,0,4.72,0,100,54.9,5400,Weekday,Thursday,Light_Load
19/07/2018 01:45,2.95,0,4.79,0,100,52.44,6300,Weekday,Thursday,Light_Load
19/07/2018 02:00,3.02,0,4.64,0,100,54.55,7200,Weekday,Thursday,Light_Load
19/07/2018 02:15,2.99,0,4.61,0,100,54.42,8100,Weekday,Thursday,Light_Load
19/07/2018 02:30,2.99,0,4.68,0,100,53.84,9000,Weekday,Thursday,Light_Load
19/07/2018 02:45,3.02,0,4.57,0,100,55.13,9900,Weekday,Thursday,Light_Load
19/07/2018 03:00,2.92,0,4.54,0,100,54.09,10800,Weekday,Thursday,Light_Load
19/07/2018 03:15,2.95,0,4.61,0,100,53.9,11700,Weekday,Thursday,Light_Load
19/07/2018 03:30,3.46,3.82,1.3,0,67.13,93.61,12600,Weekday,Thursday,Light_Load
19/07/2018 03:45,3.38,5.33,0,0,53.55,100,13500,Weekday,Thursday,Light_Load
19/07/2018 04:00,2.74,4.9,0,0,48.81,100,14400,Weekday,Thursday,Light_Load
19/07/2018 04:15,2.77,5.04,0,0,48.17,100,15300,Weekday,Thursday,Light_Load
19/07/2018 04:30,3.17,4.79,0,0,55.19,100,16200,Weekday,Thursday,Light_Load
19/07/2018 04:45,2.99,4.9,0,0,52.09,100,17100,Weekday,Thursday,Light_Load
19/07/2018 05:00,2.81,4.97,0,0,49.22,100,18000,Weekday,Thursday,Light_Load
19/07/2018 05:15,2.7,4.82,0,0,48.87,100,18900,Weekday,Thursday,Light_Load
19/07/2018 05:30,2.7,4.79,0,0,49.1,100,19800,Weekday,Thursday,Light_Load
19/07/2018 05:45,2.7,4.9,0,0,48.26,100,20700,Weekday,Thursday,Light_Load
19/07/2018 06:00,2.7,4.93,0,0,48.03,100,21600,Weekday,Thursday,Light_Load
19/07/2018 06:15,2.7,4.79,0,0,49.1,100,22500,Weekday,Thursday,Light_Load
19/07/2018 06:30,2.7,4.61,0,0,50.54,100,23400,Weekday,Thursday,Light_Load
19/07/2018 06:45,2.59,4.46,0,0,50.22,100,24300,Weekday,Thursday,Light_Load
19/07/2018 07:00,2.7,4.5,0,0,51.45,100,25200,Weekday,Thursday,Light_Load
19/07/2018 07:15,2.81,4.46,0,0,53.31,100,26100,Weekday,Thursday,Light_Load
19/07/2018 07:30,3.24,4.21,0,0,60.99,100,27000,Weekday,Thursday,Light_Load
19/07/2018 07:45,3.6,4.32,0,0,64.02,100,27900,Weekday,Thursday,Light_Load
19/07/2018 08:00,5.33,6.01,0,0,66.35,100,28800,Weekday,Thursday,Light_Load
19/07/2018 08:15,46.44,46.91,0,0.02,70.35,100,29700,Weekday,Thursday,Light_Load
19/07/2018 08:30,52.81,53.21,0,0.02,70.44,100,30600,Weekday,Thursday,Light_Load
19/07/2018 08:45,65.27,64.44,0,0.03,71.16,100,31500,Weekday,Thursday,Light_Load
19/07/2018 09:00,71.24,54.07,0,0.03,79.66,100,32400,Weekday,Thursday,Light_Load
19/07/2018 09:15,72.5,52.7,0,0.03,80.89,100,33300,Weekday,Thursday,Medium_Load
19/07/2018 09:30,59.58,42.91,0,0.03,81.15,100,34200,Weekday,Thursday,Medium_Load
19/07/2018 09:45,52.31,35.14,0,0.02,83.01,100,35100,Weekday,Thursday,Medium_Load
19/07/2018 10:00,47.45,30.56,0,0.02,84.07,100,36000,Weekday,Thursday,Medium_Load
19/07/2018 10:15,54.5,35.89,0,0.02,83.52,100,36900,Weekday,Thursday,Maximum_Load
19/07/2018 10:30,62.24,43.16,0,0.03,82.18,100,37800,Weekday,Thursday,Maximum_Load
19/07/2018 10:45,54.04,35.24,0,0.02,83.76,100,38700,Weekday,Thursday,Maximum_Load
19/07/2018 11:00,56.92,38.88,0,0.03,82.57,100,39600,Weekday,Thursday,Maximum_Load
19/07/2018 11:15,70.78,57.42,0,0.03,77.66,100,40500,Weekday,Thursday,Maximum_Load
19/07/2018 11:30,88.81,66.49,0,0.04,80.05,100,41400,Weekday,Thursday,Maximum_Load
19/07/2018 11:45,100.3,77.58,0,0.05,79.1,100,42300,Weekday,Thursday,Maximum_Load
19/07/2018 12:00,91.44,62.21,0,0.04,82.68,100,43200,Weekday,Thursday,Maximum_Load
19/07/2018 12:15,7.06,2.88,3.96,0,92.59,87.22,44100,Weekday,Thursday,Medium_Load
19/07/2018 12:30,15.55,1.15,5.26,0.01,99.73,94.73,45000,Weekday,Thursday,Medium_Load
19/07/2018 12:45,23.33,2.16,0.5,0.01,99.57,99.98,45900,Weekday,Thursday,Medium_Load
19/07/2018 13:00,26.32,4.64,0.32,0.01,98.48,99.99,46800,Weekday,Thursday,Medium_Load
19/07/2018 13:15,48.64,25.06,0,0.02,88.9,100,47700,Weekday,Thursday,Maximum_Load
19/07/2018 13:30,67.21,37.04,0,0.03,87.58,100,48600,Weekday,Thursday,Maximum_Load
19/07/2018 13:45,94.61,41.36,0,0.04,91.63,100,49500,Weekday,Thursday,Maximum_Load
19/07/2018 14:00,75.28,31,0,0.03,92.47,100,50400,Weekday,Thursday,Maximum_Load
19/07/2018 14:15,71.82,32.18,0,0.03,91.26,100,51300,Weekday,Thursday,Maximum_Load
19/07/2018 14:30,97.85,37.76,0,0.04,93.29,100,52200,Weekday,Thursday,Maximum_Load
19/07/2018 14:45,106.27,41.98,0,0.05,93.01,100,53100,Weekday,Thursday,Maximum_Load
19/07/2018 15:00,83.95,38.52,0,0.04,90.89,100,54000,Weekday,Thursday,Maximum_Load
19/07/2018 15:15,75.96,30.89,0,0.03,92.63,100,54900,Weekday,Thursday,Maximum_Load
19/07/2018 15:30,79.38,30.46,0,0.04,93.36,100,55800,Weekday,Thursday,Maximum_Load
19/07/2018 15:45,83.77,30.85,0,0.04,93.84,100,56700,Weekday,Thursday,Maximum_Load
19/07/2018 16:00,78.73,29.12,0,0.04,93.79,100,57600,Weekday,Thursday,Maximum_Load
19/07/2018 16:15,111.42,51.98,0,0.05,90.62,100,58500,Weekday,Thursday,Maximum_Load
19/07/2018 16:30,85.5,30.46,0,0.04,94.2,100,59400,Weekday,Thursday,Maximum_Load
19/07/2018 16:45,90.9,33.05,0,0.04,93.98,100,60300,Weekday,Thursday,Maximum_Load
19/07/2018 17:00,95.76,28.94,0,0.04,95.72,100,61200,Weekday,Thursday,Maximum_Load
19/07/2018 17:15,70.2,18.58,0,0.03,96.67,100,62100,Weekday,Thursday,Medium_Load
19/07/2018 17:30,96.55,25.56,0.61,0.04,96.67,100,63000,Weekday,Thursday,Medium_Load
19/07/2018 17:45,31.68,0,8.32,0.01,100,96.72,63900,Weekday,Thursday,Medium_Load
19/07/2018 18:00,31.64,0,7.99,0.01,100,96.96,64800,Weekday,Thursday,Medium_Load
19/07/2018 18:15,55.76,21.82,1.69,0.03,93.12,99.95,65700,Weekday,Thursday,Medium_Load
19/07/2018 18:30,82.66,40.75,0,0.04,89.69,100,66600,Weekday,Thursday,Medium_Load
19/07/2018 18:45,99.14,38.23,0,0.05,93.3,100,67500,Weekday,Thursday,Medium_Load
19/07/2018 19:00,69.8,28.91,0,0.03,92.39,100,68400,Weekday,Thursday,Medium_Load
19/07/2018 19:15,51.44,20.12,0,0.02,93.13,100,69300,Weekday,Thursday,Medium_Load
19/07/2018 19:30,66.13,41.98,0,0.03,84.43,100,70200,Weekday,Thursday,Medium_Load
19/07/2018 19:45,65.7,33.98,0,0.03,88.82,100,71100,Weekday,Thursday,Medium_Load
19/07/2018 20:00,59.22,35.28,0,0.03,85.91,100,72000,Weekday,Thursday,Medium_Load
19/07/2018 20:15,52.38,25.78,0,0.02,89.72,100,72900,Weekday,Thursday,Medium_Load
19/07/2018 20:30,51.98,26.75,0,0.02,88.92,100,73800,Weekday,Thursday,Medium_Load
19/07/2018 20:45,63.22,33.98,0,0.03,88.08,100,74700,Weekday,Thursday,Medium_Load
19/07/2018 21:00,47.66,17.39,0.54,0.02,93.94,99.99,75600,Weekday,Thursday,Medium_Load
19/07/2018 21:15,40.61,4.82,0.43,0.02,99.3,99.99,76500,Weekday,Thursday,Medium_Load
19/07/2018 21:30,40.28,4.43,0.07,0.02,99.4,100,77400,Weekday,Thursday,Medium_Load
19/07/2018 21:45,35.71,2.3,1.91,0.02,99.79,99.86,78300,Weekday,Thursday,Medium_Load
19/07/2018 22:00,33.48,1.55,3.13,0.02,99.89,99.57,79200,Weekday,Thursday,Medium_Load
19/07/2018 22:15,11.84,0,13.07,0.01,100,67.14,80100,Weekday,Thursday,Medium_Load
19/07/2018 22:30,3.82,0,5.15,0,100,59.57,81000,Weekday,Thursday,Medium_Load
19/07/2018 22:45,3.6,0,5.08,0,100,57.82,81900,Weekday,Thursday,Medium_Load
19/07/2018 23:00,3.53,0,5.04,0,100,57.37,82800,Weekday,Thursday,Medium_Load
19/07/2018 23:15,4.5,0,7.49,0,100,51.5,83700,Weekday,Thursday,Light_Load
19/07/2018 23:30,3.82,0,6.3,0,100,51.85,84600,Weekday,Thursday,Light_Load
19/07/2018 23:45,3.38,0,5.4,0,100,53.06,85500,Weekday,Thursday,Light_Load
19/07/2018 00:00,3.42,0,5.4,0,100,53.51,0,Weekday,Thursday,Light_Load
20/07/2018 00:15,3.38,0,5.26,0,100,54.06,900,Weekday,Friday,Light_Load
20/07/2018 00:30,2.84,0,4.75,0,100,51.32,1800,Weekday,Friday,Light_Load
20/07/2018 00:45,2.81,0,4.72,0,100,51.15,2700,Weekday,Friday,Light_Load
20/07/2018 01:00,2.77,0,4.72,0,100,50.61,3600,Weekday,Friday,Light_Load
20/07/2018 01:15,2.88,0,4.68,0,100,52.41,4500,Weekday,Friday,Light_Load
20/07/2018 01:30,2.88,0,4.64,0,100,52.74,5400,Weekday,Friday,Light_Load
